customer_id,segment,country,is_enterprise,acquisition_source,true_signup_date,subscription_id,subscription_start_date,end_date,monthly_price,subscription_status,activated,churned,trial_start,life_cycle_stage,subscription_end_date
C0674,Enterprise,IN,True,referral,2023-02-08,S00645,2023-04-04,,99.0,active,,2023-05-28,2023-02-09,Churned,2023-05-28
C0675,Mid-Market,DE,False,outbound,2023-02-08,S00646,2023-02-08,2023-03-13,79.0,canceled,,2023-05-26,2023-03-22,Churned,2023-05-26
C0676,SMB,DE,False,organic,2023-01-31,S00647,2023-04-04,2023-05-14,49.0,canceled,2023-02-02,2023-03-29,2023-02-01,Churned,2023-03-29
C0677,Unknown,UK,False,outbound,2023-01-15,S00648,2023-02-28,,99.0,active,2023-01-20,,2023-01-16,Paid,
C0678,Mid-Market,UK,False,referral,2023-01-28,S00650,2023-03-28,,299.0,active,2023-02-01,,2023-01-29,Paid,
C0679,Mid-Market,DE,False,referral,2023-01-18,S00651,2023-01-18,,79.0,active,,,2023-03-07,Paid,
C0680,Enterprise,UK,True,organic,2023-02-06,S00652,2023-04-03,,99.0,active,,2023-04-13,2023-02-07,Churned,2023-04-13
C0681,Unknown,CA,False,ads,2023-01-18,S00653,2023-01-18,,99.0,active,,,,Paid,
C0682,Unknown,UK,False,ads,2023-02-11,S00654,2023-03-13,,699.0,active,2023-02-22,,2023-02-20,Paid,
C0683,Enterprise,US,True,outbound,2023-01-18,S00655,2023-01-26,2023-03-06,299.0,canceled,2023-01-24,,2023-01-19,Churned,2023-03-06
C0684,Mid-Market,AU,False,ads,2023-01-26,S00656,2023-01-30,,299.0,active,,,2023-02-12,Paid,
C0685,Unknown,AU,False,referral,2023-01-03,S00657,2023-03-14,,499.0,active,,,,Paid,
C0686,SMB,DE,False,outbound,2023-01-20,S00658,2023-01-20,,49.0,active,,2023-04-21,,Churned,2023-04-21
C0687,Enterprise,IN,True,outbound,2023-01-08,S00659,2023-01-08,,99.0,active,2023-02-17,,2023-02-12,Paid,
C0688,Unknown,DE,False,outbound,2023-01-20,S00660,2023-03-03,,299.0,active,,,,Paid,
C0689,Unknown,CA,False,organic,2023-03-06,,,,,,,,,Signup,
C0690,Unknown,CA,False,outbound,2023-02-01,S00661,2023-02-13,2023-05-06,49.0,canceled,,2023-03-07,,Churned,2023-03-07
C0691,Enterprise,AU,True,organic,2023-03-08,S00662,2023-04-04,2023-05-18,99.0,canceled,,2023-05-30,,Churned,2023-05-30
C0692,SMB,US,False,referral,2023-01-22,S00663,2023-01-22,,149.0,active,,,,Paid,
C0693,Enterprise,IN,True,ads,2023-01-15,S00664,2023-01-15,2023-03-16,699.0,canceled,,,,Churned,2023-03-16
C0694,Unknown,UK,False,organic,2023-01-06,S00665,2023-01-31,2023-04-21,499.0,canceled,,,,Churned,2023-04-21
C0695,SMB,US,False,organic,2023-01-13,S00666,2023-01-13,,99.0,active,,,2023-02-25,Paid,
C0696,Mid-Market,DE,False,ads,2023-01-07,S00668,2023-01-07,,699.0,active,2023-01-25,,2023-01-23,Paid,
C0697,Mid-Market,UK,False,outbound,2023-02-03,S00669,2023-03-22,,79.0,active,2023-02-08,,2023-02-04,Paid,
C0698,SMB,UK,False,referral,2023-01-24,S00670,2023-01-24,,99.0,active,,,2023-02-14,Paid,
C0699,SMB,AU,False,referral,2023-01-11,S00671,2023-01-26,,699.0,active,2023-03-20,2023-06-03,2023-03-19,Churned,2023-06-03
C0700,Enterprise,DE,True,referral,2023-02-07,S00672,2023-03-19,2023-06-09,299.0,canceled,,,,Churned,2023-06-09
C0701,Unknown,UK,False,referral,2023-03-02,S00673,2023-03-14,2023-04-25,99.0,canceled,2023-03-05,2023-05-08,2023-03-03,Churned,2023-05-08
C0702,Unknown,UK,False,organic,2023-02-02,S00674,2023-03-15,2023-05-30,49.0,canceled,2023-02-06,2023-03-05,2023-02-03,Churned,2023-03-05
C0703,SMB,US,False,referral,2023-01-06,,,,,,,,,Signup,
C0704,SMB,AU,False,organic,2023-03-03,,,,,,2023-03-06,,2023-03-04,Activated,
C0705,Mid-Market,CA,False,referral,2023-02-01,S00675,2023-03-07,,299.0,active,,,,Paid,
C0706,Unknown,DE,False,outbound,2023-01-19,S00676,2023-01-19,2023-03-12,149.0,canceled,2023-03-11,,2023-03-10,Churned,2023-03-12
C0707,Mid-Market,IN,False,referral,2023-01-27,S00677,2023-03-12,2023-04-18,699.0,canceled,,,2023-01-28,Churned,2023-04-18
C0708,Unknown,US,False,outbound,2023-02-15,,,,,,,2023-05-23,2023-02-16,Churned,
C0709,Unknown,CA,False,outbound,2023-01-20,S00678,2023-01-20,,149.0,active,,,2023-01-27,Paid,
C0710,Mid-Market,IN,False,ads,2023-01-01,S00679,2023-03-18,,49.0,active,,,2023-02-05,Paid,
C0711,SMB,CA,False,ads,2023-02-11,S00680,2023-02-11,,499.0,active,2023-03-02,,2023-02-28,Paid,
C0712,Mid-Market,UK,False,outbound,2023-01-30,,,,,,2023-02-05,,2023-01-31,Activated,
C0713,SMB,UK,False,referral,2023-01-12,S00681,2023-03-17,,699.0,active,,,,Paid,
C0714,Enterprise,CA,True,outbound,2023-03-04,S00682,2023-03-07,,99.0,active,2023-03-14,,2023-03-09,Paid,
C0715,SMB,UK,False,ads,2023-02-20,,,,,,,2023-06-09,2023-03-11,Churned,
C0716,Mid-Market,AU,False,ads,2023-01-19,S00683,2023-01-19,,299.0,active,2023-03-01,,2023-02-27,Paid,
C0717,SMB,AU,False,referral,2023-01-24,S00684,2023-01-24,,499.0,active,,,2023-03-15,Paid,
C0718,Mid-Market,UK,False,organic,2023-01-16,S00685,2023-01-27,2023-03-10,99.0,canceled,,,,Churned,2023-03-10
C0719,Mid-Market,CA,False,organic,2023-01-01,S00686,2023-02-26,2023-05-20,149.0,canceled,2023-01-04,,2023-01-02,Churned,2023-05-20
C0720,Mid-Market,CA,False,organic,2023-02-10,S00687,2023-02-10,,699.0,active,2023-03-13,2023-05-11,2023-03-08,Churned,2023-05-11
C0721,Unknown,AU,False,referral,2023-01-24,S00688,2023-03-29,,99.0,active,,,,Paid,
C0722,Mid-Market,CA,False,organic,2023-01-01,S00689,2023-02-26,,299.0,active,,,,Paid,
C0723,Mid-Market,IN,False,outbound,2023-01-19,S00690,2023-01-19,2023-03-21,149.0,canceled,2023-01-28,,2023-01-24,Churned,2023-03-21
C0724,SMB,UK,False,outbound,2023-01-23,S00691,2023-01-23,2023-04-10,49.0,canceled,,2023-04-29,,Churned,2023-04-29
C0725,Mid-Market,IN,False,referral,2023-02-10,S00692,2023-03-10,,79.0,active,,,2023-02-11,Paid,
C0726,Unknown,DE,False,outbound,2023-01-25,S00693,2023-01-25,,299.0,active,2023-03-20,,2023-03-16,Paid,
C0727,Unknown,DE,False,outbound,2023-02-23,S00694,2023-03-13,,699.0,active,2023-03-25,,2023-03-21,Paid,
C0728,SMB,IN,False,organic,2023-02-04,S00695,2023-03-10,,99.0,active,,,2023-02-05,Paid,
C0729,Mid-Market,CA,False,referral,2023-01-19,S00696,2023-03-16,,699.0,active,,,,Paid,
C0730,Unknown,CA,False,referral,2023-01-21,S00698,2023-01-21,,99.0,active,,2023-05-19,2023-02-28,Churned,2023-05-19
C0731,SMB,UK,False,ads,2023-01-10,S00699,2023-01-10,2023-03-16,499.0,canceled,,,,Churned,2023-03-16
C0732,SMB,AU,False,referral,2023-01-03,S00700,2023-02-13,,79.0,active,,,2023-01-04,Paid,
C0733,Unknown,US,False,referral,2023-01-04,S00701,2023-02-24,,49.0,active,,,,Paid,
C0734,Mid-Market,UK,False,outbound,2023-01-28,S00702,2023-03-17,,299.0,active,2023-01-30,2023-04-09,2023-01-29,Churned,2023-04-09
C0735,Unknown,UK,False,organic,2023-01-05,S00703,2023-01-26,,149.0,active,,2023-07-09,,Churned,2023-07-09
C0736,Unknown,US,False,organic,2023-01-12,S00704,2023-02-23,,99.0,active,,2023-07-15,,Churned,2023-07-15
C0737,Mid-Market,AU,False,organic,2023-01-08,S00705,2023-01-13,2023-02-14,79.0,canceled,2023-01-12,,2023-01-09,Churned,2023-02-14
C0738,Unknown,IN,False,referral,2023-01-15,S00706,2023-02-19,,299.0,active,,2023-04-07,,Churned,2023-04-07
C0739,Mid-Market,US,False,outbound,2023-01-20,S00708,2023-02-18,,149.0,active,2023-01-25,2023-05-03,2023-01-21,Churned,2023-05-03
C0740,Enterprise,CA,True,referral,2023-02-19,S00709,2023-02-19,2023-04-05,79.0,canceled,2023-03-15,,2023-03-14,Churned,2023-04-05
C0741,Enterprise,UK,True,referral,2023-02-11,S00710,2023-02-14,,499.0,active,,2023-05-16,2023-02-17,Churned,2023-05-16
C0742,SMB,IN,False,outbound,2023-02-18,S00711,2023-02-18,2023-04-23,99.0,canceled,,,2023-03-01,Churned,2023-04-23
C0743,SMB,UK,False,ads,2023-01-18,S00712,2023-03-31,,299.0,active,2023-01-23,,2023-01-19,Paid,
C0744,Mid-Market,IN,False,ads,2023-01-08,S00713,2023-01-08,,299.0,active,,,2023-03-08,Paid,
C0745,Mid-Market,AU,False,referral,2023-02-11,S00715,2023-03-20,,299.0,active,,,2023-03-11,Paid,
C0746,Enterprise,AU,True,ads,2023-01-19,S00716,2023-04-04,,99.0,active,,,2023-03-14,Paid,
C0747,SMB,AU,False,ads,2023-02-27,S00717,2023-04-01,,299.0,active,,,2023-03-16,Paid,
C0748,Unknown,CA,False,organic,2023-01-12,,,,,,,,,Signup,
C0749,Enterprise,DE,True,outbound,2023-03-25,S00718,2023-03-28,,699.0,active,2023-03-30,,2023-03-26,Paid,
C0750,SMB,AU,False,organic,2023-01-03,S00719,2023-02-02,,49.0,active,,,2023-01-04,Paid,
C0751,Enterprise,US,True,ads,2023-01-29,S00720,2023-02-03,,49.0,active,,,2023-01-30,Paid,
C0752,Mid-Market,DE,False,referral,2023-02-20,S00721,2023-03-22,,49.0,active,,,2023-03-11,Paid,
C0753,Enterprise,UK,True,referral,2023-03-01,S00722,2023-03-01,2023-05-20,49.0,canceled,,2023-05-07,,Churned,2023-05-07
C0754,Mid-Market,CA,False,ads,2023-01-04,S00723,2023-02-13,,99.0,active,,2023-02-19,,Churned,2023-02-19
C0755,SMB,US,False,referral,2023-01-09,S00724,2023-01-31,,99.0,active,2023-01-12,2023-02-28,2023-01-10,Churned,2023-02-28
C0756,SMB,US,False,organic,2023-02-04,S00725,2023-03-17,2023-04-17,499.0,canceled,,,,Churned,2023-04-17
C0757,Unknown,DE,False,ads,2023-01-18,S00726,2023-01-29,,79.0,active,,2023-04-06,,Churned,2023-04-06
C0758,Unknown,IN,False,ads,2023-02-26,S00727,2023-03-06,,499.0,active,,2023-04-03,,Churned,2023-04-03
C0759,Enterprise,IN,True,organic,2023-01-17,S00728,2023-03-02,,499.0,active,2023-02-28,2023-04-19,2023-02-27,Churned,2023-04-19
C0760,SMB,AU,False,ads,2023-01-21,S00729,2023-02-21,,79.0,active,2023-01-27,,2023-01-22,Paid,
C0761,Enterprise,AU,True,referral,2023-01-11,S00730,2023-02-13,,149.0,active,,,,Paid,
C0762,SMB,DE,False,referral,2023-01-14,S00731,2023-01-14,,699.0,active,2023-03-05,,2023-03-04,Paid,
C0763,Mid-Market,DE,False,organic,2023-02-21,S00732,2023-03-29,2023-06-10,299.0,canceled,2023-02-25,,2023-02-22,Churned,2023-06-10
C0764,SMB,US,False,organic,2023-02-05,S00733,2023-02-05,2023-03-19,49.0,canceled,,2023-07-15,,Churned,2023-07-15
C0765,Mid-Market,CA,False,organic,2023-01-10,S00734,2023-02-14,,299.0,active,,,,Paid,
C0766,Unknown,US,False,referral,2023-01-06,S00735,2023-01-10,2023-02-26,79.0,canceled,2023-01-09,,2023-01-07,Churned,2023-02-26
C0767,Enterprise,US,True,outbound,2023-02-10,S00736,2023-02-10,,79.0,active,2023-04-02,,2023-03-31,Paid,
C0768,Mid-Market,DE,False,referral,2023-02-17,S00737,2023-03-09,,49.0,active,,,,Paid,
C0769,SMB,AU,False,outbound,2023-02-19,S00738,2023-03-24,,49.0,active,,,,Paid,
C0770,Enterprise,UK,True,outbound,2023-01-14,S00739,2023-02-21,,49.0,active,2023-02-21,2023-05-08,2023-02-17,Churned,2023-05-08
C0771,Unknown,IN,False,referral,2023-01-18,S00740,2023-01-23,2023-03-30,499.0,canceled,2023-02-05,,2023-02-04,Churned,2023-03-30
C0772,Mid-Market,US,False,ads,2023-01-19,S00741,2023-01-21,,699.0,active,2023-01-25,,2023-01-20,Paid,
C0773,Mid-Market,DE,False,outbound,2023-01-02,S00742,2023-03-14,,49.0,active,2023-01-26,,2023-01-22,Paid,
C0774,Mid-Market,DE,False,ads,2023-01-28,S00743,2023-02-15,,299.0,active,,,2023-03-03,Paid,
C0775,Mid-Market,US,False,ads,2023-02-05,S00744,2023-02-05,,79.0,active,,,,Paid,
C0776,SMB,CA,False,referral,2023-01-18,S00745,2023-02-10,,99.0,active,,,,Paid,
C0777,Unknown,UK,False,ads,2023-02-14,S00746,2023-03-15,,49.0,active,,,,Paid,
C0778,Enterprise,AU,True,outbound,2023-01-29,S00747,2023-04-03,2023-05-20,699.0,canceled,,2023-05-23,,Churned,2023-05-23
C0779,Enterprise,AU,True,ads,2023-01-13,,,,,,,2023-03-16,2023-01-14,Churned,
C0780,Enterprise,IN,True,outbound,2023-02-22,S00748,2023-02-22,,49.0,active,,,,Paid,
C0781,Mid-Market,AU,False,referral,2023-01-17,,,,,,2023-01-19,,2023-01-18,Activated,
C0782,SMB,IN,False,organic,2023-03-22,S00749,2023-03-31,,49.0,active,2023-03-25,,2023-03-23,Paid,
C0783,Mid-Market,DE,False,outbound,2023-01-15,S00750,2023-02-05,,149.0,active,2023-01-25,2023-05-04,2023-01-22,Churned,2023-05-04
C0784,SMB,UK,False,organic,2023-01-10,,,,,,2023-03-04,2023-05-03,2023-02-28,Churned,
C0785,Unknown,CA,False,referral,2023-01-17,S00751,2023-04-03,2023-06-27,79.0,canceled,2023-02-18,,2023-02-14,Churned,2023-06-27
C0786,Mid-Market,DE,False,organic,2023-02-24,S00752,2023-02-24,2023-04-20,99.0,canceled,,,,Churned,2023-04-20
C0787,SMB,CA,False,referral,2023-01-09,S00753,2023-02-05,,699.0,active,2023-01-15,2023-03-09,2023-01-10,Churned,2023-03-09
C0788,Mid-Market,US,False,organic,2023-01-15,,,,,,,2023-03-30,,Churned,
C0789,Enterprise,AU,True,referral,2023-02-20,S00754,2023-03-29,,49.0,active,,2023-06-01,,Churned,2023-06-01
C0790,Unknown,AU,False,outbound,2023-02-20,S00755,2023-03-09,,149.0,active,,,,Paid,
C0791,Mid-Market,UK,False,outbound,2023-03-01,S00756,2023-03-01,,699.0,active,,,2023-03-30,Paid,
C0792,Mid-Market,IN,False,outbound,2023-01-11,S00757,2023-02-08,,99.0,active,,,2023-03-15,Paid,
C0793,SMB,UK,False,outbound,2023-02-20,S00758,2023-03-17,,149.0,active,2023-04-01,,2023-03-31,Paid,
C0794,SMB,IN,False,outbound,2023-01-20,S00759,2023-03-29,,499.0,active,,,,Paid,
C0795,SMB,DE,False,outbound,2023-01-06,S00760,2023-01-06,,499.0,active,,,,Paid,
C0796,Enterprise,AU,True,organic,2023-01-08,S00761,2023-01-20,2023-03-24,499.0,canceled,,,,Churned,2023-03-24
C0797,SMB,US,False,outbound,2023-01-23,,,,,,2023-02-12,2023-05-27,2023-02-09,Churned,
C0798,SMB,IN,False,ads,2023-01-08,S00762,2023-01-22,,499.0,active,2023-01-11,,2023-01-09,Paid,
C0799,Enterprise,IN,True,outbound,2023-02-14,,,,,,2023-02-23,2023-05-05,2023-02-21,Churned,
C0800,SMB,US,False,ads,2023-01-23,S00763,2023-01-23,,499.0,active,,2023-05-13,2023-01-30,Churned,2023-05-13
C0801,Enterprise,CA,True,outbound,2023-01-27,S00764,2023-02-11,2023-04-08,99.0,canceled,,2023-03-13,2023-01-28,Churned,2023-03-13
C0802,SMB,DE,False,referral,2023-02-23,S00765,2023-02-23,,299.0,active,2023-03-14,,2023-03-10,Paid,
C0803,SMB,DE,False,ads,2023-02-16,,,,,,2023-03-15,,2023-03-12,Activated,
C0804,Enterprise,IN,True,ads,2023-01-22,,,,,,,,2023-02-19,Trial,
C0805,SMB,IN,False,outbound,2023-01-14,S00766,2023-03-27,2023-05-01,149.0,canceled,,,,Churned,2023-05-01
C0806,SMB,US,False,outbound,2023-01-01,S00767,2023-04-05,,49.0,active,,,,Paid,
C0807,Enterprise,DE,True,referral,2023-01-31,S00768,2023-02-08,2023-04-02,79.0,canceled,,,2023-02-01,Churned,2023-04-02
C0808,SMB,CA,False,organic,2023-01-08,,,,,,,,,Signup,
C0809,Unknown,IN,False,referral,2023-02-02,S00769,2023-03-14,,149.0,active,,,2023-02-03,Paid,
C0810,Enterprise,UK,True,referral,2023-01-11,S00770,2023-02-03,,79.0,active,,,,Paid,
C0811,Enterprise,US,True,organic,2023-01-29,S00771,2023-02-09,,149.0,active,2023-02-03,,2023-01-30,Paid,
C0812,Mid-Market,IN,False,organic,2023-01-07,S00772,2023-02-01,,699.0,active,,,,Paid,
C0813,Unknown,US,False,ads,2023-01-06,S00773,2023-02-28,2023-05-19,79.0,canceled,2023-03-19,2023-05-16,2023-03-18,Churned,2023-05-16
C0814,Enterprise,UK,True,referral,2023-02-06,S00774,2023-02-08,2023-04-07,79.0,canceled,,,,Churned,2023-04-07
C0815,SMB,UK,False,organic,2023-01-06,S00775,2023-04-03,,49.0,active,,,,Paid,
C0816,Enterprise,AU,True,ads,2023-02-16,S00777,2023-02-16,,149.0,active,,,2023-02-22,Paid,
C0817,Enterprise,CA,True,ads,2023-01-28,S00778,2023-04-06,,299.0,active,,2023-04-20,2023-01-29,Churned,2023-04-20
C0818,Mid-Market,IN,False,ads,2023-01-13,S00779,2023-01-13,2023-04-12,79.0,canceled,,,2023-03-01,Churned,2023-04-12
C0819,Unknown,US,False,outbound,2023-02-05,S00780,2023-02-20,,499.0,active,2023-02-09,,2023-02-06,Paid,
C0820,SMB,UK,False,outbound,2023-01-11,S00781,2023-01-11,2023-03-14,299.0,canceled,,,,Churned,2023-03-14
C0821,Unknown,AU,False,organic,2023-02-14,S00782,2023-02-25,,79.0,active,2023-02-16,,2023-02-15,Paid,
C0822,Mid-Market,CA,False,outbound,2023-01-14,S00783,2023-03-21,2023-04-30,299.0,canceled,,,2023-02-11,Churned,2023-04-30
C0823,Unknown,US,False,referral,2023-02-18,S00784,2023-02-18,,79.0,active,2023-03-25,,2023-03-22,Paid,
C0824,Enterprise,US,True,organic,2023-01-19,S00785,2023-03-02,2023-04-08,99.0,canceled,2023-02-17,,2023-02-15,Churned,2023-04-08
C0825,Mid-Market,CA,False,referral,2023-01-03,S00786,2023-01-22,,699.0,active,,,2023-01-04,Paid,
C0826,Unknown,AU,False,referral,2023-02-17,S00787,2023-03-02,,99.0,active,,2023-04-23,2023-03-14,Churned,2023-04-23
C0827,Mid-Market,AU,False,organic,2023-01-13,S00788,2023-02-08,,149.0,active,2023-02-06,,2023-02-04,Paid,
C0828,SMB,DE,False,ads,2023-01-10,S00789,2023-03-09,,79.0,active,,,,Paid,
C0829,Mid-Market,UK,False,outbound,2023-01-17,,,,,,2023-03-02,2023-04-25,2023-02-27,Churned,
C0830,Unknown,AU,False,outbound,2023-02-01,S00790,2023-03-03,2023-04-11,49.0,canceled,,2023-04-09,2023-02-02,Churned,2023-04-09
C0831,Enterprise,DE,True,outbound,2023-01-03,S00791,2023-01-10,,79.0,active,2023-01-09,,2023-01-04,Paid,
C0832,Mid-Market,IN,False,outbound,2023-01-10,S00792,2023-03-10,2023-05-01,499.0,canceled,2023-02-28,,2023-02-23,Churned,2023-05-01
C0833,SMB,IN,False,organic,2023-02-03,S00793,2023-03-05,,699.0,active,,,,Paid,
C0834,Unknown,UK,False,referral,2023-02-19,S00794,2023-02-19,2023-05-15,99.0,canceled,,,,Churned,2023-05-15
C0835,Enterprise,IN,True,referral,2023-01-27,S00795,2023-01-27,,699.0,active,,2023-07-08,,Churned,2023-07-08
C0836,Enterprise,US,True,outbound,2023-03-01,S00796,2023-03-21,2023-04-20,299.0,canceled,,,2023-03-11,Churned,2023-04-20
C0837,Enterprise,AU,True,organic,2023-01-29,S00797,2023-01-29,,49.0,active,,,,Paid,
C0838,Mid-Market,UK,False,referral,2023-01-06,S00798,2023-01-18,,49.0,active,,,2023-04-01,Paid,
C0839,Enterprise,DE,True,ads,2023-02-01,,,,,,2023-03-03,2023-05-26,2023-03-01,Churned,
C0840,Enterprise,UK,True,ads,2023-02-14,S00799,2023-02-22,,49.0,active,,2023-04-30,,Churned,2023-04-30
C0841,SMB,DE,False,ads,2023-01-16,S00800,2023-01-16,,499.0,active,,,,Paid,
C0842,Mid-Market,US,False,organic,2023-02-09,S00801,2023-02-09,,49.0,active,,,,Paid,
C0843,SMB,US,False,outbound,2023-01-18,S00802,2023-03-26,,99.0,active,,,2023-03-27,Paid,
C0844,Mid-Market,IN,False,organic,2023-01-19,,,,,,,,,Signup,
C0845,SMB,CA,False,ads,2023-02-17,,,,,,,,,Signup,
C0846,SMB,US,False,ads,2023-01-10,S00803,2023-01-22,2023-02-24,699.0,canceled,2023-03-23,2023-07-04,2023-03-21,Churned,2023-07-04
C0847,Unknown,IN,False,outbound,2023-01-24,S00804,2023-02-16,,499.0,active,,,,Paid,
C0848,SMB,US,False,referral,2023-01-12,,,,,,,,2023-01-13,Trial,
C0849,Mid-Market,CA,False,organic,2023-01-07,S00805,2023-02-26,,79.0,active,2023-02-20,,2023-02-19,Paid,
C0850,Unknown,US,False,outbound,2023-01-17,S00806,2023-01-17,2023-03-01,79.0,canceled,2023-04-05,,2023-04-02,Churned,2023-03-01
C0851,Mid-Market,UK,False,outbound,2023-02-14,S00807,2023-02-26,,699.0,active,2023-02-16,,2023-02-15,Paid,
C0852,Enterprise,UK,True,ads,2023-01-24,S00808,2023-02-13,,149.0,active,,2023-04-18,2023-03-20,Churned,2023-04-18
C0853,SMB,CA,False,ads,2023-01-01,,,,,,,,2023-01-02,Trial,
C0854,Enterprise,DE,True,referral,2023-01-09,,,,,,,2023-03-07,2023-01-10,Churned,
C0855,Unknown,US,False,referral,2023-01-13,S00809,2023-02-20,,699.0,active,,,,Paid,
C0856,Mid-Market,DE,False,outbound,2023-02-19,S00810,2023-03-04,,149.0,active,,2023-04-16,,Churned,2023-04-16
C0857,Mid-Market,AU,False,organic,2023-01-04,S00811,2023-01-17,,699.0,active,,,,Paid,
C0858,SMB,DE,False,ads,2023-02-09,S00812,2023-03-27,,49.0,active,,,2023-02-10,Paid,
C0859,Unknown,CA,False,outbound,2023-01-13,,,,,,,,2023-01-14,Trial,
C0860,Enterprise,DE,True,organic,2023-02-14,S00813,2023-03-29,,79.0,active,2023-03-28,,2023-03-27,Paid,
C0861,Enterprise,CA,True,ads,2023-01-04,S00814,2023-03-29,,99.0,active,,,2023-02-14,Paid,
C0862,SMB,DE,False,organic,2023-01-06,S00815,2023-03-08,,79.0,active,,,,Paid,
C0863,Mid-Market,IN,False,ads,2023-02-06,S00816,2023-02-06,,99.0,active,,,2023-03-09,Paid,
C0864,Mid-Market,UK,False,organic,2023-01-11,S00817,2023-01-11,,299.0,active,2023-03-14,,2023-03-12,Paid,
C0865,Mid-Market,CA,False,organic,2023-01-08,S00818,2023-03-31,,699.0,active,2023-02-23,,2023-02-22,Paid,
C0866,Enterprise,IN,True,organic,2023-01-16,S00819,2023-01-16,,49.0,active,,,2023-03-21,Paid,
C0867,Enterprise,AU,True,ads,2023-01-28,S00820,2023-01-28,,699.0,active,2023-03-15,,2023-03-10,Paid,
C0868,SMB,AU,False,outbound,2023-03-17,S00821,2023-04-06,,299.0,active,2023-03-28,,2023-03-25,Paid,
C0869,Mid-Market,CA,False,referral,2023-03-04,S00822,2023-03-04,,99.0,active,,,,Paid,
C0870,Enterprise,IN,True,outbound,2023-03-05,,,,,,,2023-04-29,2023-03-08,Churned,
C0871,SMB,IN,False,outbound,2023-01-12,S00823,2023-02-02,2023-04-20,299.0,canceled,2023-02-16,2023-04-29,2023-02-11,Churned,2023-04-29
C0872,Unknown,US,False,outbound,2023-01-03,S00824,2023-04-02,2023-06-05,49.0,canceled,,,2023-03-31,Churned,2023-06-05
C0873,Mid-Market,IN,False,referral,2023-01-20,S00825,2023-01-20,2023-04-01,149.0,canceled,,,,Churned,2023-04-01
C0874,Enterprise,US,True,organic,2023-01-06,S00826,2023-02-26,,499.0,active,,,2023-01-07,Paid,
C0875,Mid-Market,US,False,organic,2023-03-26,S00827,2023-03-26,,299.0,active,,,,Paid,
C0876,SMB,UK,False,outbound,2023-02-16,S00828,2023-04-04,,699.0,active,,,2023-03-26,Paid,
C0877,Unknown,CA,False,organic,2023-01-07,S00829,2023-01-07,2023-03-30,49.0,canceled,,,,Churned,2023-03-30
C0878,Enterprise,IN,True,organic,2023-01-30,S00830,2023-01-30,,79.0,active,2023-02-07,2023-05-31,2023-02-03,Churned,2023-05-31
C0879,Unknown,AU,False,outbound,2023-01-10,S00831,2023-02-05,,499.0,active,,,2023-01-11,Paid,
C0880,Enterprise,IN,True,outbound,2023-01-17,S00832,2023-01-17,,149.0,active,,,,Paid,
C0881,Unknown,UK,False,organic,2023-01-20,S00833,2023-01-20,2023-02-28,499.0,canceled,2023-02-08,,2023-02-07,Churned,2023-02-28
C0882,Mid-Market,IN,False,organic,2023-01-26,S00834,2023-03-09,,699.0,active,2023-01-29,,2023-01-27,Paid,
C0883,Unknown,CA,False,ads,2023-02-12,S00835,2023-02-12,,699.0,active,2023-03-07,2023-06-28,2023-03-03,Churned,2023-06-28
C0884,Enterprise,CA,True,ads,2023-01-19,S00836,2023-01-19,,499.0,active,,,2023-02-01,Paid,
C0885,SMB,DE,False,ads,2023-03-10,S00837,2023-03-10,,299.0,active,,2023-05-21,,Churned,2023-05-21
C0886,Mid-Market,UK,False,referral,2023-01-06,,,,,,,,,Signup,
C0887,SMB,AU,False,referral,2023-01-22,S00838,2023-02-26,,299.0,active,,,2023-01-24,Paid,
C0888,Unknown,US,False,outbound,2023-02-07,,,,,,,,2023-02-08,Trial,
C0889,SMB,UK,False,organic,2023-01-04,,,,,,2023-01-10,,2023-01-05,Activated,
C0890,SMB,US,False,outbound,2023-01-14,S00839,2023-02-04,,299.0,active,2023-01-21,,2023-01-20,Paid,
C0891,Mid-Market,DE,False,ads,2023-02-23,S00841,2023-03-17,2023-06-12,499.0,canceled,,,,Churned,2023-06-12
C0892,Enterprise,CA,True,ads,2023-01-19,S00842,2023-03-07,2023-05-15,499.0,canceled,2023-01-21,,2023-01-20,Churned,2023-05-15
C0893,Mid-Market,IN,False,organic,2023-03-03,S00843,2023-04-05,,79.0,active,,,2023-03-15,Paid,
C0894,Enterprise,US,True,ads,2023-01-03,S00844,2023-02-19,,299.0,active,,,,Paid,
C0895,SMB,UK,False,organic,2023-01-14,,,,,,,2023-05-09,2023-02-07,Churned,
C0896,Mid-Market,AU,False,referral,2023-02-14,S00845,2023-03-24,,499.0,active,2023-02-17,,2023-02-15,Paid,
C0897,Enterprise,CA,True,referral,2023-01-12,S00846,2023-02-12,,149.0,active,2023-02-03,,2023-01-30,Paid,
C0898,SMB,DE,False,outbound,2023-02-17,S00847,2023-04-02,,99.0,active,2023-02-19,,2023-02-18,Paid,
C0899,Unknown,IN,False,outbound,2023-01-22,S00848,2023-01-26,,99.0,active,2023-02-26,,2023-02-22,Paid,
C0900,Mid-Market,IN,False,organic,2023-02-12,S00849,2023-03-08,2023-04-19,79.0,canceled,2023-03-04,,2023-03-01,Churned,2023-04-19
C0901,Enterprise,AU,True,organic,2023-01-18,S00850,2023-01-18,,149.0,active,2023-01-21,,2023-01-19,Paid,
C0902,SMB,US,False,referral,2023-01-12,S00851,2023-01-12,,99.0,active,,,,Paid,
